id,fdc_id,name,origin_dataset
6113,2345654,"Minestrone soup, reduced sodium, canned or ready-to-serve",survey_fndds_food
6114,2345655,"Minestrone soup, home recipe",survey_fndds_food
6115,2345656,"Minestrone soup, canned, prepared with water, or ready-to-serve",survey_fndds_food
6116,2345657,"Vegetable beef soup, canned, prepared with water, or ready-to-serve",survey_fndds_food
6117,2345658,"Vegetable noodle soup, canned, prepared with water, or ready-to-serve",survey_fndds_food
6118,2345659,"Vegetable rice soup, canned, prepared with water or ready-to-serve",survey_fndds_food
6119,2345660,"Vegetable beef soup, home recipe",survey_fndds_food
6120,2345661,"Vegetable beef soup with noodles or pasta, home recipe",survey_fndds_food
6121,2345662,"Vegetable beef soup with rice, home recipe",survey_fndds_food
6122,2345663,"Vegetable beef soup, chunky style",survey_fndds_food
6123,2345664,"Vegetable broth, bouillon",survey_fndds_food
6124,2345665,"Baby Toddler vegetable, NFS",survey_fndds_food
6125,2345666,"Baby Toddler carrots, Stage 1",survey_fndds_food
6126,2345667,"Baby Toddler carrots, Stage 2",survey_fndds_food
6127,2345668,"Baby Toddler squash, Stage 1",survey_fndds_food
6128,2345669,"Baby Toddler squash, Stage 2",survey_fndds_food
6129,2345670,"Baby Toddler sweet potatoes, Stage 1",survey_fndds_food
6130,2345671,"Baby Toddler sweet potatoes, Stage 2",survey_fndds_food
6131,2345672,"Baby Toddler green beans, Stage 1",survey_fndds_food
6132,2345673,"Baby Toddler green beans, Stage 2",survey_fndds_food
6133,2345674,Baby Toddler beets,survey_fndds_food
6134,2345675,"Baby Toddler multiple vegetables, Stage 2",survey_fndds_food
6135,2345676,"Baby Toddler multiple vegetables, Stage 3",survey_fndds_food
6136,2345677,"Baby Toddler vegetables, with grain",survey_fndds_food
6137,2345678,Baby Toddler vegetables and meat,survey_fndds_food
6138,2345679,"Baby Toddler peas, Stage 1",survey_fndds_food
6139,2345680,"Baby Toddler peas, Stage 2",survey_fndds_food
6140,2345681,"Toddler meal, NFS",survey_fndds_food
6141,2345682,"Toddler meal, meat and vegetables",survey_fndds_food
6142,2345683,"Toddler meal, rice and vegetables",survey_fndds_food
6143,2345684,"Toddler meal, pasta",survey_fndds_food
6144,2345685,"Toddler meal, pasta and vegetables",survey_fndds_food
6145,2345686,"Fried stuffed potatoes, Puerto Rican style",survey_fndds_food
6146,2345687,"Green plantain with cracklings, Puerto Rican style",survey_fndds_food
6147,2345688,"Ripe plantain meat pie, Puerto Rican style",survey_fndds_food
6148,2345689,"Cassava Pasteles, Puerto Rican style",survey_fndds_food
6149,2345690,Puerto Rican pasteles,survey_fndds_food
6150,2345691,"Stuffed cabbage, with meat, Puerto Rican style",survey_fndds_food
6151,2345692,"Stuffed cabbage, with meat and rice, Syrian dish, Puerto Rican style",survey_fndds_food
6152,2345693,Eggplant and meat casserole,survey_fndds_food
6153,2345694,"Vegetable and fruit juice, 100% juice, with high vitamin C",survey_fndds_food
6154,2345695,"Fruit and vegetable smoothie, with dairy",survey_fndds_food
6155,2345696,"Fruit and vegetable smoothie, added protein",survey_fndds_food
6156,2345697,"Fruit and vegetable smoothie, non-dairy",survey_fndds_food
6157,2345698,"Fruit and vegetable smoothie, non-dairy, added protein",survey_fndds_food
6158,2345699,"Fruit and vegetable smoothie, bottled",survey_fndds_food
6159,2345700,"Fruit and vegetable smoothie, no dairy",survey_fndds_food
6160,2345701,Vegetable smoothie,survey_fndds_food
6161,2345702,"Table fat, NFS",survey_fndds_food
6162,2345703,"Butter, NFS",survey_fndds_food
6163,2345704,"Butter, stick",survey_fndds_food
6164,2345705,"Butter, tub",survey_fndds_food
6165,2345706,"Butter, light",survey_fndds_food
6166,2345707,"Margarine, NFS",survey_fndds_food
6167,2345708,"Margarine, stick",survey_fndds_food
6168,2345709,"Margarine, tub",survey_fndds_food
6169,2345710,"Margarine-oil blend, NFS",survey_fndds_food
6170,2345711,"Margarine-oil blend, stick",survey_fndds_food
6171,2345712,"Margarine-oil blend, tub",survey_fndds_food
6172,2345713,"Butter replacement, liquid",survey_fndds_food
6173,2345714,"Margarine-oil blend, tub, light",survey_fndds_food
6174,2345715,"Margarine-oil blend, stick, light",survey_fndds_food
6175,2345716,"Butter-oil blend, NFS",survey_fndds_food
6176,2345717,"Butter-oil blend, stick",survey_fndds_food
6177,2345718,"Butter-oil blend, tub",survey_fndds_food
6178,2345719,"Butter-oil blend, light",survey_fndds_food
6179,2345720,"Butter replacement, powder",survey_fndds_food
6180,2345721,"Oil or table fat, NFS",survey_fndds_food
6181,2345722,Animal fat or drippings,survey_fndds_food
6182,2345723,Lard,survey_fndds_food
6183,2345724,"Shortening, NS as to vegetable or animal",survey_fndds_food
6184,2345725,"Ghee, clarified butter",survey_fndds_food
6185,2345726,Garlic sauce,survey_fndds_food
6186,2345727,Lemon-butter sauce,survey_fndds_food
6187,2345728,Hollandaise sauce,survey_fndds_food
6188,2345729,Sandwich spread,survey_fndds_food
6189,2345730,Tartar sauce,survey_fndds_food
6190,2345731,Horseradish sauce,survey_fndds_food
6191,2345732,Pesto sauce,survey_fndds_food
6192,2345733,Fry sauce,survey_fndds_food
6193,2345734,"Sauce, NFS",survey_fndds_food
6194,2345735,Curry sauce,survey_fndds_food
6195,2345736,Honey butter,survey_fndds_food
6196,2345737,"Vegetable oil, NFS",survey_fndds_food
6197,2345738,Almond oil,survey_fndds_food
6198,2345739,Coconut oil,survey_fndds_food
6199,2345740,Corn oil,survey_fndds_food
6200,2345741,Cottonseed oil,survey_fndds_food
6201,2345742,Flaxseed oil,survey_fndds_food
6202,2345743,Olive oil,survey_fndds_food
6203,2345744,Peanut oil,survey_fndds_food
6204,2345745,Canola oil,survey_fndds_food
6205,2345746,Safflower oil,survey_fndds_food
6206,2345747,Sesame oil,survey_fndds_food
6207,2345748,Soybean oil,survey_fndds_food
6208,2345749,Sunflower oil,survey_fndds_food
6209,2345750,Walnut oil,survey_fndds_food
6210,2345751,Wheat germ oil,survey_fndds_food
6211,2345752,"Salad dressing, NFS, for salads",survey_fndds_food
6212,2345753,"Salad dressing, NFS, for sandwiches",survey_fndds_food
6213,2345754,Blue or roquefort cheese dressing,survey_fndds_food
6214,2345755,Bacon and tomato dressing,survey_fndds_food
6215,2345756,Caesar dressing,survey_fndds_food
6216,2345757,Coleslaw dressing,survey_fndds_food
6217,2345758,French or Catalina dressing,survey_fndds_food
6218,2345759,Honey mustard dressing,survey_fndds_food
6219,2345760,"Italian dressing, made with vinegar and oil",survey_fndds_food
6220,2345761,"Mayonnaise, regular",survey_fndds_food
6221,2345762,Vegan mayonnaise,survey_fndds_food
6222,2345763,Russian dressing,survey_fndds_food
6223,2345764,Mayonnaise-type salad dressing,survey_fndds_food
6224,2345765,Avocado dressing,survey_fndds_food
6225,2345766,Creamy Italian dressing,survey_fndds_food
6226,2345767,Poppy seed dressing,survey_fndds_food
6227,2345768,Sesame dressing,survey_fndds_food
6228,2345769,Ranch dressing,survey_fndds_food
6229,2345770,Thousand Island dressing,survey_fndds_food
6230,2345771,Yogurt dressing,survey_fndds_food
6231,2345772,"Salad dressing, light, NFS",survey_fndds_food
6232,2345773,"Blue or roquefort cheese dressing, light",survey_fndds_food
6233,2345774,"Coleslaw dressing, light",survey_fndds_food
6234,2345775,"Creamy Italian dressing, light",survey_fndds_food
6235,2345776,"French or Catalina dressing, light",survey_fndds_food
6236,2345777,"Caesar dressing, light",survey_fndds_food
6237,2345778,"Mayonnaise, light",survey_fndds_food
6238,2345779,"Mayonnaise, reduced fat,  with olive oil",survey_fndds_food
6239,2345780,"Mayonnaise-type salad dressing, light",survey_fndds_food
6240,2345781,"Honey mustard dressing, light",survey_fndds_food
6241,2345782,"Italian dressing, light",survey_fndds_food
6242,2345783,"Ranch dressing, light",survey_fndds_food
6243,2345784,"Russian dressing, light",survey_fndds_food
6244,2345785,"Sesame dressing, light",survey_fndds_food
6245,2345786,"Thousand Island dressing, light",survey_fndds_food
6246,2345787,Korean dressing or marinade,survey_fndds_food
6247,2345788,"Blue or roquefort cheese dressing, fat free",survey_fndds_food
6248,2345789,"Caesar dressing, fat free",survey_fndds_food
6249,2345790,"Creamy Italian dressing, fat free",survey_fndds_food
6250,2345791,"French or Catalina dressing, fat free",survey_fndds_food
6251,2345792,"Honey mustard dressing, fat free",survey_fndds_food
6252,2345793,"Italian dressing, fat free",survey_fndds_food
6253,2345794,"Mayonnaise, fat free",survey_fndds_food
6254,2345795,"Ranch dressing, fat free",survey_fndds_food
6255,2345796,"Russian dressing, fat free",survey_fndds_food
6256,2345797,"Salad dressing, fat free, NFS",survey_fndds_food
6257,2345798,"Thousand Island dressing, fat free",survey_fndds_food
6258,2345799,"Bacon, for use with vegetables",survey_fndds_food
6259,2345800,"Ham, for use with vegetables",survey_fndds_food
6260,2345801,"Beef, for use with vegetables",survey_fndds_food
6261,2345802,"Chicken, for use with vegetables",survey_fndds_food
6262,2345803,"Cream sauce, for use with vegetables",survey_fndds_food
6263,2345804,"Cheese sauce, for use with vegetables",survey_fndds_food
6264,2345805,"Gravy, for use with vegetables",survey_fndds_food
6265,2345806,"Soy based sauce, for use with vegetables",survey_fndds_food
6266,2345807,"Tomato sauce, for use with vegetables",survey_fndds_food
6267,2345808,"Avocado, for use on a sandwich",survey_fndds_food
6268,2345809,"Cucumber, for use on a sandwich",survey_fndds_food
6269,2345810,"Lettuce, for use on a sandwich",survey_fndds_food
6270,2345811,"Mushrooms, for use on a sandwich",survey_fndds_food
6271,2345812,"Onions, for use on a sandwich",survey_fndds_food
6272,2345813,"Pepper, for use on a sandwich",survey_fndds_food
6273,2345814,"Spinach, for use on a sandwich",survey_fndds_food
6274,2345815,"Tomatoes, for use on a sandwich",survey_fndds_food
6275,2345816,"Bacon, for use on a sandwich",survey_fndds_food
6276,2345817,"Sugar, NFS",survey_fndds_food
6277,2345818,"Sugar, white, granulated or lump",survey_fndds_food
6278,2345819,"Sugar, white, confectioner's, powdered",survey_fndds_food
6279,2345820,"Sugar, brown",survey_fndds_food
6280,2345821,"Sugar, cinnamon",survey_fndds_food
6281,2345822,Sugar substitute and sugar blend,survey_fndds_food
6282,2345823,"Sugar substitute, sucralose, powder",survey_fndds_food
6283,2345824,"Sugar substitute, stevia, powder",survey_fndds_food
6284,2345825,"Sugar substitute, stevia, liquid",survey_fndds_food
6285,2345826,"Sugar substitute, monk fruit, powder",survey_fndds_food
6286,2345827,"Sugar substitute, powder, NFS",survey_fndds_food
6287,2345828,"Sugar substitute, liquid, NFS",survey_fndds_food
6288,2345829,"Sugar substitute, saccharin, powder",survey_fndds_food
6289,2345830,"Sugar substitute, saccharin, liquid",survey_fndds_food
6290,2345831,"Sugar substitute, aspartame, powder",survey_fndds_food
6291,2345832,"Syrup, NFS",survey_fndds_food
6292,2345833,Pancake syrup,survey_fndds_food
6293,2345834,Corn syrup,survey_fndds_food
6294,2345835,Blueberry syrup,survey_fndds_food
6295,2345836,Chocolate syrup,survey_fndds_food
6296,2345837,"Chocolate syrup, light",survey_fndds_food
6297,2345838,Simple syrup,survey_fndds_food
6298,2345839,Strawberry drink syrup,survey_fndds_food
6299,2345840,"Pancake syrup, light",survey_fndds_food
6300,2345841,Honey,survey_fndds_food
6301,2345842,Agave liquid sweetener,survey_fndds_food
6302,2345843,Molasses,survey_fndds_food
6303,2345844,"Topping, butterscotch or caramel",survey_fndds_food
6304,2345845,"Topping, chocolate",survey_fndds_food
6305,2345846,"Topping, fruit",survey_fndds_food
6306,2345847,"Topping, marshmallow",survey_fndds_food
6307,2345848,"Topping, nuts and syrup",survey_fndds_food
6308,2345849,Chocolate hazelnut spread,survey_fndds_food
6309,2345850,"Icing, chocolate",survey_fndds_food
6310,2345851,"Icing, white",survey_fndds_food
6311,2345852,"Caramel dip, regular",survey_fndds_food
6312,2345853,"Caramel dip, light",survey_fndds_food
6313,2345854,Chocolate dip,survey_fndds_food
6314,2345855,Dessert dip,survey_fndds_food
6315,2345856,Sweet and sour sauce,survey_fndds_food
6316,2345857,Dessert sauce,survey_fndds_food
6317,2345858,Duck sauce,survey_fndds_food
6318,2345859,"Jam or jelly, NFS",survey_fndds_food
6319,2345860,Jelly,survey_fndds_food
6320,2345861,Jam,survey_fndds_food
6321,2345862,Fruit butter,survey_fndds_food
6322,2345863,Marmalade,survey_fndds_food
6323,2345864,"Jam or jelly, sugar free",survey_fndds_food
6324,2345865,"Jam or jelly, reduced sugar",survey_fndds_food
6325,2345866,"Jam or jelly, fruit juice sweetened",survey_fndds_food
6326,2345867,Guava paste,survey_fndds_food
6327,2345868,Sweet potato paste,survey_fndds_food
6328,2345869,"Bean paste, sweetened",survey_fndds_food
6329,2345870,Gelatin dessert,survey_fndds_food
6330,2345871,Gelatin dessert with fruit,survey_fndds_food
6331,2345872,Gelatin salad with vegetables,survey_fndds_food
6332,2345873,"Gelatin dessert, sugar free",survey_fndds_food
6333,2345874,"Gelatin dessert, sugar free, with fruit",survey_fndds_food
6334,2345875,Yokan,survey_fndds_food
6335,2345876,Haupia,survey_fndds_food
6336,2345877,Italian Ice,survey_fndds_food
6337,2345878,"Italian Ice, no sugar added",survey_fndds_food
6338,2345879,"Popsicle, NFS",survey_fndds_food
6339,2345880,Popsicle,survey_fndds_food
6340,2345881,"Popsicle, no sugar added",survey_fndds_food
6341,2345882,Freezer pop,survey_fndds_food
6342,2345883,Snow cone,survey_fndds_food
6343,2345884,"Snow cone, no sugar added",survey_fndds_food
6344,2345885,"Candy, NFS",survey_fndds_food
6345,2345886,"Almonds, chocolate covered candy",survey_fndds_food
6346,2345887,"Chocolate candy, other, NFS",survey_fndds_food
6347,2345888,Chocolate candy,survey_fndds_food
6348,2345889,"Chocolate candy with nuts, other, NFS",survey_fndds_food
6349,2345890,Chocolate candy with nuts,survey_fndds_food
6350,2345891,Chocolate candy with cereal,survey_fndds_food
6351,2345892,"Chocolate candy, cookie filled",survey_fndds_food
6352,2345893,Chocolate chips,survey_fndds_food
6353,2345894,"Candy, sprinkles",survey_fndds_food
6354,2345895,"Dark chocolate candy, other, NFS",survey_fndds_food
6355,2345896,Dark chocolate candy,survey_fndds_food
6356,2345897,"Dark chocolate candy with nuts, other, NFS",survey_fndds_food
6357,2345898,Dark chocolate candy with nuts,survey_fndds_food
6358,2345899,White chocolate candy,survey_fndds_food
6359,2345900,"Chocolate candy, fudge",survey_fndds_food
6360,2345901,"Chocolate candy, caramel filled",survey_fndds_food
6361,2345902,"Chocolate candy, caramel filled with nuts",survey_fndds_food
6362,2345903,"Chocolate candy, coconut filled",survey_fndds_food
6363,2345904,"Chocolate candy, cream filled",survey_fndds_food
6364,2345905,"Chocolate candy, nougat filled",survey_fndds_food
6365,2345906,"Chocolate candy, nougat filled with nuts",survey_fndds_food
6366,2345907,"Chocolate candy, peanut butter filled",survey_fndds_food
6367,2345908,Chocolate candy with dried fruit,survey_fndds_food
6368,2345909,"Chocolate candy, sugar free",survey_fndds_food
6369,2345910,"Candy, non chocolate, other, NFS",survey_fndds_food
6370,2345911,"Ladoo, round ball",survey_fndds_food
6371,2345912,"Candy, licorice",survey_fndds_food
6372,2345913,"Candy, marshmallow",survey_fndds_food
6373,2345914,"Candy, caramel",survey_fndds_food
6374,2345915,"Candy, nougat with nuts",survey_fndds_food
6375,2345916,"Peanuts, chocolate covered candy",survey_fndds_food
6376,2345917,"Candy, peanut brittle",survey_fndds_food
6377,2345918,"Candy, mint",survey_fndds_food
6378,2345919,"Candy, gummy",survey_fndds_food
6379,2345920,"Candy, hard",survey_fndds_food
6380,2345921,"Candy, lollipop",survey_fndds_food
6381,2345922,Cough drops,survey_fndds_food
6382,2345923,"Candy, cotton",survey_fndds_food
6383,2345924,"Candy, fruit flavored pieces",survey_fndds_food
6384,2345925,"Chocolate candy, candy shell",survey_fndds_food
6385,2345926,"Chocolate candy, candy shell with nuts",survey_fndds_food
6386,2345927,"Candy, fruit snacks",survey_fndds_food
6387,2345928,"Candy, fruit leather",survey_fndds_food
6388,2345929,"Candy, taffy",survey_fndds_food
6389,2345930,"Candy, non chocolate, sugar free",survey_fndds_food
6390,2345931,Chewing gum,survey_fndds_food
6391,2345932,"Chewing gum, sugar free",survey_fndds_food
6392,2345933,"Coffee, NS as to type",survey_fndds_food
6393,2345934,"Coffee, NS as to brewed or instant",survey_fndds_food
6394,2345935,"Coffee, brewed",survey_fndds_food
6395,2345936,"Coffee, brewed, blend of regular and decaffeinated",survey_fndds_food
